Running 3PK...
SOLNP+--> The user does not provided gradient function of cost in the fun structure. 
SOLNP+--> SOLNP uses zero-order method instead.
SOLNP+--> Iteration 1: obj = 4.2158e+03, infeasibility = 0.0000e+00
SOLNP+--> Iteration 368: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 369: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 370: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 371: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 372: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 373: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 374: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 375: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 376: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 377: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 378: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 379: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 380: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 381: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 382: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 383: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 384: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 385: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 386: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 387: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 388: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 389: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 390: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 391: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 392: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 393: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 394: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 395: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 396: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 397: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 398: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 399: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 400: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 401: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 402: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 403: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 404: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 405: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 406: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 407: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 408: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 409: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 410: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 411: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 412: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 413: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 414: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 415: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 416: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 417: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 418: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 419: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 420: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 421: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 422: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 423: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 424: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 425: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 426: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 427: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 428: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 429: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 430: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 431: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 432: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 433: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 434: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 435: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 436: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 437: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 438: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 439: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 440: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 441: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 442: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 443: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 444: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 445: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 446: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 447: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 448: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 449: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 450: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 451: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 452: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 453: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 454: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 455: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 456: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 457: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 458: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 459: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 460: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 461: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 462: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 463: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 464: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 465: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 466: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 467: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 468: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 469: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 470: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 471: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 472: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 473: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 474: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 475: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 476: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 477: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 478: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 479: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 480: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 481: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 482: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 483: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 484: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 485: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 486: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 487: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 488: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 489: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 490: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 491: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 492: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 493: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 494: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 495: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 496: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 497: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 498: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 499: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 500: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 501: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 502: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 503: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 504: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 505: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 506: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 507: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 508: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 509: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 510: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 511: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 512: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 513: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 514: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 515: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 516: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 517: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 518: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 519: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 520: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 521: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 522: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 523: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 524: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 525: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 526: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 527: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 528: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 529: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 530: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 531: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 532: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 533: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 534: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 535: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 536: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 537: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 538: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 539: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 540: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 541: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 542: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 543: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 544: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 545: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 546: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 547: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 548: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 549: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 550: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 551: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 552: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 553: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 554: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 555: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 556: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 557: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 558: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 559: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 560: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 561: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 562: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 563: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 564: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 565: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 566: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 567: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 568: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 569: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 570: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 571: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 572: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 573: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 574: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 575: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 576: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 577: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 578: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 579: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 580: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 581: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 582: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 583: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 584: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 585: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 586: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 587: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 588: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 589: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 590: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 591: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 592: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 593: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 594: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 595: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 596: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 597: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 598: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 599: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 600: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 601: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 602: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 603: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 604: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 605: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 606: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 607: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 608: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 609: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 610: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 611: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 612: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 613: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 614: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 615: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 616: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 617: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 618: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 619: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 620: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 621: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 622: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 623: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 624: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 625: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 626: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 627: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 628: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 629: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 630: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 631: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 632: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 633: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 634: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 635: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 636: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 637: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 638: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 639: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 640: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 641: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 642: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 643: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 644: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 645: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 646: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 647: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 648: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 649: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 650: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 651: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 652: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 653: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 654: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 655: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 656: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 657: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 658: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 659: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 660: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 661: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 662: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 663: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 664: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 665: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 666: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 667: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 668: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 669: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 670: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 671: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 672: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 673: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 674: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 675: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 676: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 677: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 678: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 679: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 680: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 681: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 682: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 683: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 684: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 685: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 686: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 687: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 688: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 689: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 690: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 691: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 692: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 693: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 694: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 695: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 696: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 697: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 698: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 699: obj = inf, infeasibility = 1.9718e-03
SOLNP+--> Iteration 700: obj = inf, infeasibility = 1.9718e-03
